DDCTransactionId42808B364BE56504B1454E967DEFEB71_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.37.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.627048ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/YESORNO.uasset, AllOfLoadPackage_Duration=64.070038ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.132758ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057276ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.222482ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=111.320715ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_272, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/YESORNO.uasset, FlushAsyncLoading=0.019535ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.165865ms, TagPackageExports=97.238312ms, BeginCacheForCookedPlatformData=0.021517ms, SerializeImports=0.320807ms, GatherLocalizableTextData=0.007283ms, MarkNames=0.028804ms, SerializeSummary=0.013243ms, SerializeNames=0.135738ms, SerializeGatherableTextData=0.003643ms, BuildExportMap=0.289023ms, SortExportsNonSeekfree=0.163548ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=2.977978ms, SortExportsSeekfree=0.007946ms, BuildDependencyMap=0.027809ms, SerializeImportMap=0.010923ms, SerializeExportMap=0.007946ms, SerializeDependencyMap=0.003975ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.089388ms, SerializeBulkData=0.011258ms, AsyncWrite=0.078466ms, UnaccountedTime=0.155933ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, AllOfLoadPackage_Duration=0.055619ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.067540ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056941ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.489984ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.389966ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_273, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, FlushAsyncLoading=0.016883ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.098329ms, TagPackageExports=4.747547ms, BeginCacheForCookedPlatformData=0.016555ms, SerializeImports=0.428405ms, GatherLocalizableTextData=0.005960ms, MarkNames=0.018209ms, SerializeSummary=0.011254ms, SerializeNames=0.084758ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.128791ms, SortExportsNonSeekfree=0.301603ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=2.843894ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.103954ms, SerializeImportMap=0.008937ms, SerializeExportMap=0.010595ms, SerializeDependencyMap=0.004634ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016887ms, SerializeExports=0.174142ms, SerializeBulkData=0.012912ms, AsyncWrite=0.081111ms, UnaccountedTime=0.189707ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/selector2.uasset, AllOfLoadPackage_Duration=0.567786ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=54.329287ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.070184ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.090379ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.247466ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_406, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_74A44CC04A05BE36291511B7D985991__782007780842FD08FAD4152D52778B880899A6EE, StartTime=2015.11.29-16.37.53, HierarchicalDDC, Duration=0.144679ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_407, CachedDataProbablyExists, Parent=DDCTransactionId42808B364BE56504B1454E967DEFEB71_406, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.100978ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_159, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_74A44CC04A05BE36291511B7D985991__782007780842FD08FAD4152D52778B880899A6EE, StartTime=2015.11.29-16.37.53, HierarchicalDDC, DataSize=2248 bytes, Retrieved=true, Duration=0.272471ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_160, CachedDataProbablyExists, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_159, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.100974ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_161, GetCachedData, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_159, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.127792ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_274, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/selector2.uasset, FlushAsyncLoading=0.039067ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.005960ms, ResetLoadersForSaveUnMarkAllObjects=0.134744ms, TagPackageExports=0.073165ms, BeginCacheForCookedPlatformData=0.040062ms, SerializeImports=0.073496ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.620093ms, SerializeSummary=0.021521ms, SerializeNames=0.019863ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.004638ms, SortExportsSeekfreeConstructor=0.010259ms, SortExportsSeekfreeInner=0.278763ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.011254ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002977ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=0.094023ms, SerializeBulkData=0.012252ms, AsyncWrite=0.171825ms, UnaccountedTime=0.167523ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/Pointer.uasset, AllOfLoadPackage_Duration=0.055950ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.039399ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.063237ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.058599ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.271957ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_275, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/Pointer.uasset, FlushAsyncLoading=0.018541ms, FlushStreamingFunc=0.013243ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=1.300778ms, TagPackageExports=0.783313ms, BeginCacheForCookedPlatformData=0.007614ms, SerializeImports=0.282072ms, GatherLocalizableTextData=0.004966ms, MarkNames=0.012912ms, SerializeSummary=0.010263ms, SerializeNames=0.078134ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.081770ms, SortExportsNonSeekfree=0.058271ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=2.141029ms, SortExportsSeekfree=0.009269ms, BuildDependencyMap=0.020199ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.005629ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.058599ms, SerializeBulkData=0.049990ms, AsyncWrite=0.068203ms, UnaccountedTime=0.093032ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/ListedItem.uasset, AllOfLoadPackage_Duration=0.047676ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.036746ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057276ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073828ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.253412ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_276, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/ListedItem.uasset, FlushAsyncLoading=0.020195ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.083432ms, TagPackageExports=1.794398ms, BeginCacheForCookedPlatformData=0.009935ms, SerializeImports=0.144675ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.012912ms, SerializeSummary=0.010595ms, SerializeNames=0.060916ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.103626ms, SortExportsNonSeekfree=0.074822ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=1.329247ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.018209ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.005629ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.067536ms, SerializeBulkData=0.010926ms, AsyncWrite=0.089720ms, UnaccountedTime=0.105280ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/ListedEnemy.uasset, AllOfLoadPackage_Duration=0.654522ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003312ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.134412ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012245ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.114052ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_277, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/ListedEnemy.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.587981ms, TagPackageExports=0.005960ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1_Sprite.uasset, AllOfLoadPackage_Duration=0.045687ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003640ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056282ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012580ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.579527ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_278, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1_Sprite.uasset, FlushAsyncLoading=0.020195ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.618771ms, TagPackageExports=0.020526ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=1.115043ms, GatherLocalizableTextData=0.006624ms, MarkNames=0.005957ms, SerializeSummary=0.010595ms, SerializeNames=0.039730ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.022180ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.683326ms, SortExportsSeekfree=0.004306ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.024170ms, SerializeBulkData=0.008937ms, AsyncWrite=0.089720ms, UnaccountedTime=0.100315ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/Peng2dSpriteTest.uasset, AllOfLoadPackage_Duration=0.114884ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=62.887453ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057273ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079129ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.950003ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_408, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__7FEB8B868F97871E5144476D3595FE6FDB57C5D7, StartTime=2015.11.29-16.37.53, HierarchicalDDC, Duration=0.086080ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_409, CachedDataProbablyExists, Parent=DDCTransactionId42808B364BE56504B1454E967DEFEB71_408, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070520ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_162, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__7FEB8B868F97871E5144476D3595FE6FDB57C5D7, StartTime=2015.11.29-16.37.53, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.629034ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_163, CachedDataProbablyExists, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_162, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064887ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_164, GetCachedData, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_162, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.524748ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_165, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__98DA1CA52B49151DE63CA2CBA328FEB14BF5223C, StartTime=2015.11.29-16.37.53, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.446614ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_166, CachedDataProbablyExists, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_165, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056945ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_167, GetCachedData, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_165, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.191357ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_168, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__77EADD2924EEF41DF61A6C0E21FC82136643F942, StartTime=2015.11.29-16.37.53, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.235058ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_169, CachedDataProbablyExists, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_168, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052311ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_170, GetCachedData, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_168, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113558ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_171, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__2A9923F884F0FF41BC10DEC191FDE0EEE25CFC65, StartTime=2015.11.29-16.37.53, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.176460ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_172, CachedDataProbablyExists, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_171, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049993ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_173, GetCachedData, Parent=DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_171, StartTime=2015.11.29-16.37.53, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092700ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_279, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/Peng2dSpriteTest.uasset, FlushAsyncLoading=0.020858ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.106271ms, TagPackageExports=0.052638ms, BeginCacheForCookedPlatformData=0.034764ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003643ms, SerializeSummary=0.008941ms, SerializeNames=0.014234ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.160567ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.048336ms, SerializeBulkData=0.067208ms, AsyncWrite=0.110246ms, UnaccountedTime=0.171497ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, AllOfLoadPackage_Duration=0.058927ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003312ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.063568ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011254ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.126798ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_280, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/512x512.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.081111ms, TagPackageExports=0.018869ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.035424ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.007950ms, SerializeNames=0.032112ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014897ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.523090ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010591ms, SerializeExports=0.021189ms, SerializeBulkData=0.007946ms, AsyncWrite=0.047673ms, UnaccountedTime=0.065554ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0005_Sprite.uasset, AllOfLoadPackage_Duration=0.043370ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047345ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008609ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.567621ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_281, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0005_Sprite.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.073828ms, TagPackageExports=0.018541ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.029467ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.006288ms, SerializeNames=0.032116ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.017878ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.006292ms, SortExportsSeekfreeInner=0.458863ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.020858ms, SerializeBulkData=0.007283ms, AsyncWrite=0.096343ms, UnaccountedTime=0.070184ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0005.uasset, AllOfLoadPackage_Duration=0.992548ms, AllOfLoadPackage_HitCount=25, ResolveRedirectors_Duration=0.001658ms, ResolveRedirectors_HitCount=25, CacheForCookedPlatformData_Duration=3.280241ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.075482ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.082433ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.000328ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
