DDCTransactionId683EB6FD4D14120BEC263EA2AE69C4BB_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.56.02, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.530042ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionIdAF8B2F72407BD4262F5DA1A5BD69D56B_110, GetCachedData, Parent=DDCTransactionIdAF8B2F72407BD4262F5DA1A5BD69D56B_108, StartTime=2015.11.29-16.56.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.152625ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_285, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5DC78A0B48640C963FE60A940A813__2A1B600629FA38CFC30ED4785B3F2B8C2FDC4933, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.168845ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_286, CachedDataProbablyExists, Parent=DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_285, StartTime=2015.11.29-16.56.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057936ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionIdD298525A4CD4481FE25B62B167AF5BEA_190, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6E1D747E4BA32F7D530ED48231A1C__98B40AF99E39EEAA94AEAFA37EEFC65EF3D73B86, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.277106ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionIdD298525A4CD4481FE25B62B167AF5BEA_191, CachedDataProbablyExists, Parent=DDCTransactionIdD298525A4CD4481FE25B62B167AF5BEA_190, StartTime=2015.11.29-16.56.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.152953ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_287, GetCachedData, Parent=DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_285, StartTime=2015.11.29-16.56.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.083096ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionIdD298525A4CD4481FE25B62B167AF5BEA_192, GetCachedData, Parent=DDCTransactionIdD298525A4CD4481FE25B62B167AF5BEA_190, StartTime=2015.11.29-16.56.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086408ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_307, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/ThirdPersonExampleMap.umap, FlushAsyncLoading=0.022184ms, FlushStreamingFunc=0.005294ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.162888ms, TagPackageExports=27.078897ms, BeginCacheForCookedPlatformData=0.787284ms, SerializeImports=3.776517ms, GatherLocalizableTextData=0.008278ms, MarkNames=0.104290ms, SerializeSummary=0.015229ms, SerializeNames=0.500247ms, SerializeGatherableTextData=0.003640ms, BuildExportMap=0.978313ms, SortExportsNonSeekfree=6.869376ms, SortExportsSeekfreeConstructor=0.030458ms, SortExportsSeekfreeInner=33.088154ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.207581ms, SerializeImportMap=0.106271ms, SerializeExportMap=0.057276ms, SerializeDependencyMap=0.015892ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017546ms, SerializeExports=9.426564ms, SerializeBulkData=22.110197ms, AsyncWrite=11.154749ms, UnaccountedTime=26.362129ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_308, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/AntiAliasedTextMaterialTranslucent.uasset, FlushAsyncLoading=0.024501ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.207253ms, TagPackageExports=0.381060ms, BeginCacheForCookedPlatformData=0.009932ms, SerializeImports=0.488330ms, GatherLocalizableTextData=0.005957ms, MarkNames=0.012584ms, SerializeSummary=0.013575ms, SerializeNames=0.106271ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.117533ms, SortExportsNonSeekfree=0.133090ms, SortExportsSeekfreeConstructor=0.011917ms, SortExportsSeekfreeInner=1.639128ms, SortExportsSeekfree=0.012912ms, BuildDependencyMap=0.022184ms, SerializeImportMap=0.005957ms, SerializeExportMap=0.006292ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.352919ms, SerializeExports=2.412841ms, SerializeBulkData=0.023838ms, AsyncWrite=0.178445ms, UnaccountedTime=0.111904ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_309, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions03/Procedurals/ComputeFilterWidth.uasset, FlushAsyncLoading=0.022512ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.141039ms, TagPackageExports=0.054292ms, BeginCacheForCookedPlatformData=0.004970ms, SerializeImports=0.099652ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.005960ms, SerializeSummary=0.011586ms, SerializeNames=0.033438ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.075486ms, SortExportsNonSeekfree=0.050321ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=0.250623ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.011258ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.050653ms, SerializeBulkData=0.008278ms, AsyncWrite=0.058267ms, UnaccountedTime=0.119515ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_310, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cone.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.101306ms, TagPackageExports=0.051975ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.066876ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.006620ms, SerializeNames=0.032779ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.016220ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.726037ms, SortExportsSeekfree=0.004638ms, BuildDependencyMap=0.008605ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=0.089388ms, SerializeBulkData=0.009600ms, AsyncWrite=0.072505ms, UnaccountedTime=0.085086ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_311, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Sphere.uasset, FlushAsyncLoading=0.021189ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.140373ms, TagPackageExports=0.047676ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.152290ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004970ms, SerializeSummary=0.009600ms, SerializeNames=0.031453ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.017878ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.810290ms, SortExportsSeekfree=0.007946ms, BuildDependencyMap=0.010926ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018869ms, SerializeExports=0.090715ms, SerializeBulkData=0.011258ms, AsyncWrite=0.086740ms, UnaccountedTime=0.102632ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, AllOfLoadPackage_Duration=1.676537ms, AllOfLoadPackage_HitCount=13, ResolveRedirectors_Duration=0.001322ms, ResolveRedirectors_HitCount=13, CacheForCookedPlatformData_Duration=3.189862ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.062242ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.216186ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.948843ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId683EB6FD4D14120BEC263EA2AE69C4BB_421, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.29-16.56.21, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_288, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__1048758D1A9E930E3BE15FAD74367A7AD7306A1B, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.276443ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_289, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__F79118E6F30CD645ED13CCACDE18506EDDF2AAA7, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.799533ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_290, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__D9BCE034B54501B31E1268E47E4A9A15D33D5424, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.250619ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionIdD298525A4CD4481FE25B62B167AF5BEA_193, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3D9DF5394695F7124FAF65908374C__8D74DBB4A0FC52B1E60DDF306B3B6D5AD8928B38, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.117529ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_312, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_D.uasset, FlushAsyncLoading=0.020195ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.205595ms, TagPackageExports=0.053301ms, BeginCacheForCookedPlatformData=0.034433ms, SerializeImports=0.051647ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.009272ms, SerializeNames=0.013903ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.157591ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014570ms, SerializeExports=0.047673ms, SerializeBulkData=0.039399ms, AsyncWrite=0.082105ms, UnaccountedTime=0.163220ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, AllOfLoadPackage_Duration=0.433370ms, AllOfLoadPackage_HitCount=14, ResolveRedirectors_Duration=0.001322ms, ResolveRedirectors_HitCount=14, CacheForCookedPlatformData_Duration=1.506370ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059262ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.495940ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.868226ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId683EB6FD4D14120BEC263EA2AE69C4BB_422, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.29-16.56.21, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_291, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.110578ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_292, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___22817D37760A7F9C8F40F845F65CB9EC772EBB0F, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.694588ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_293, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___4F34334FA6A9D9F791DB345AD97BBCBD69A1192B, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.220492ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_294, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___F709916AAEE2E75162D4B5C090FCD68C14DACFED, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.095345ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_313, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, FlushAsyncLoading=0.020195ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.141036ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.077803ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004634ms, SerializeSummary=0.012252ms, SerializeNames=0.043038ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.010923ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.011586ms, SortExportsSeekfreeInner=0.165205ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023175ms, SerializeExports=0.051979ms, SerializeBulkData=0.194337ms, AsyncWrite=0.109252ms, UnaccountedTime=0.165205ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, AllOfLoadPackage_Duration=0.061911ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.019204ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064891ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021186ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.429064ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_314, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, FlushAsyncLoading=0.021517ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.100642ms, TagPackageExports=0.510510ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.044696ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.006292ms, SerializeSummary=0.008605ms, SerializeNames=0.017218ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.028804ms, SortExportsNonSeekfree=0.020858ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.135407ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.014566ms, SerializeBulkData=0.007614ms, AsyncWrite=0.053965ms, UnaccountedTime=0.083428ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, AllOfLoadPackage_Duration=5.060080ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007614ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=1.065053ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.027146ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.593099ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_315, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, FlushAsyncLoading=0.020526ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.114549ms, TagPackageExports=0.286374ms, BeginCacheForCookedPlatformData=0.005960ms, SerializeImports=0.056945ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.007946ms, SerializeSummary=0.008937ms, SerializeNames=0.028472ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.049993ms, SortExportsNonSeekfree=0.020526ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=3.748711ms, SortExportsSeekfree=0.020195ms, BuildDependencyMap=0.014234ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.029135ms, SerializeBulkData=0.008937ms, AsyncWrite=0.066545ms, UnaccountedTime=0.081446ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, AllOfLoadPackage_Duration=0.123821ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000991ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=1.734149ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.066217ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079788ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.147321ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId683EB6FD4D14120BEC263EA2AE69C4BB_423, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__6569745CA631A9E5DFDCBA9FC53A8671E25127CD, StartTime=2015.11.29-16.56.21, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_295, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__6569745CA631A9E5DFDCBA9FC53A8671E25127CD, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.125147ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_296, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__4EE83C895828B45CA36D4968CBC323543A9A22B2, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.528719ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_297, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__349CA13B15B01E106858DDDD0E3E3396DA218D6D, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.250619ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
DDCTransactionId0F210527439D76C19DA1FAA3036BCEC1_298, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__AC9285A4DAFDC0716DEF13130A9B06B3FE11A1AD, StartTime=2015.11.29-16.56.21, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.076808ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
SavePackageTransactionIdFE07AA464E4DF45F615C6DB49D0022BC_316, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, FlushAsyncLoading=0.024166ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.112236ms, TagPackageExports=0.045028ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.009600ms, SerializeNames=0.018209ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.156928ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010591ms, SerializeExports=0.048671ms, SerializeBulkData=0.056941ms, AsyncWrite=0.097003ms, UnaccountedTime=0.147991ms, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, AllOfLoadPackage_Duration=3.334209ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.048995ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007614ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064228ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020523ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.489811ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDE44B8C7C4564B30F6C14998B543C203D
