DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.01-14.24.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.522099ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_128, GetCachedData, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_126, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.352591ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_96, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_94, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.183746ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_102, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8ACE658C427C08B18C64C1976B20B__D8B7F15A971335CB694B66DC43034F54EE28D0DA, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.328422ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_103, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_102, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_104, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_102, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.169840ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_97, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B169FCC4C071FD8337B06BB45C96__8468EB65522EF976FA61C401D9A489C79EFF853A, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.197321ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_98, CachedDataProbablyExists, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_97, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_99, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_97, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.102632ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_105, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8ACE658C427C08B18C64C1976B20B__742657D7A2B7A7F915076B8BB0F7328DBFBB9A68, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.202615ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_106, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_105, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046019ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_107, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_105, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100978ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_100, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9B169FCC4C071FD8337B06BB45C96__30DF4FFD8DDB603E6F13485E302F9AB04754B73D, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.169508ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_101, CachedDataProbablyExists, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_100, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047013ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_102, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_100, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.091374ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8ACE658C427C08B18C64C1976B20B__EED74A073C2CDB434A435B542357D7A49B421A36, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.180103ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_103, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_721607DC41242FC01D318F85602E1__2C1C093686E401AEAAC8BC83B33987BB31E64861, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.194341ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_109, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_108, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_104, CachedDataProbablyExists, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_103, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047345ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_110, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_108, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.097666ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_105, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_103, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.118524ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_129, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0125BE6E4DCE5A820BB819AD20D77__44D7B15A3B87CA328D0706D3ED1928A5D731425E, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.311535ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_130, CachedDataProbablyExists, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_129, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049662ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_131, GetCachedData, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_129, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.135075ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_29DED3334E9DD35308031D879FCBC__2739F731D4B8A597F08D7F7B71A41690DBF2C6BD, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=4178 bytes, Retrieved=true, Duration=0.178445ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_112, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_111, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_721607DC41242FC01D318F85602E1__6DC30DA4B9F827E0AD51FFFA5FA070DD4A7C3404, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.307564ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_107, CachedDataProbablyExists, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_106, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_113, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_111, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.099983ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_108, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_106, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.138391ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_29DED3334E9DD35308031D879FCBC__4DF54A2DC6DE15B97D6D46F505CEEA6BFE37A229, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.293989ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_115, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_114, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047009ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_116, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_114, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.140373ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_132, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0125BE6E4DCE5A820BB819AD20D77__2B6739AB64729E2D9AFCC31A3986FB0712BFA467, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.194006ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_133, CachedDataProbablyExists, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_132, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045024ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_134, GetCachedData, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_132, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095349ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_109, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_721607DC41242FC01D318F85602E1__A741DCCEF161DDB3E30308EE9E77C96F989FC688, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.189703ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_110, CachedDataProbablyExists, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_109, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045359ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_111, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_109, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.099324ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_135, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0125BE6E4DCE5A820BB819AD20D77__9501B8471B5EB7965ABFFE583327FB3C8E0F9B87, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.183742ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_136, CachedDataProbablyExists, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_135, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045687ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_137, GetCachedData, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_135, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.104286ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_29DED3334E9DD35308031D879FCBC__1C2F396B37EF9433D958BAE816DF88A7579512EC, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.193015ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_118, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_117, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050656ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_112, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_721607DC41242FC01D318F85602E1__C4B91E7D4EC1664A07D5BE693DD3398B0B92DBEF, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.174806ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_113, CachedDataProbablyExists, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_112, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_119, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_117, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.094026ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_114, GetCachedData, Parent=DDCTransactionIdF151322242C1417F1298B29FB7F07E01_112, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092369ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_138, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_51CF10E9498A855BD9BBE1A589B3A__81E556AEA42C2844C2A851D8174D31876D0110B4, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.156265ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_139, CachedDataProbablyExists, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_138, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044033ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_140, GetCachedData, Parent=DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_138, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086412ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_120, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_29DED3334E9DD35308031D879FCBC__7E854317B0540F20014FCC319508A7D95FBD11C9, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.159245ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_121, CachedDataProbablyExists, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_120, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045359ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_122, GetCachedData, Parent=DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_120, StartTime=2015.11.01-14.24.34, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087734ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_220, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/ThirdPersonExampleMap.umap, FlushAsyncLoading=0.013903ms, FlushStreamingFunc=0.004970ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.146996ms, TagPackageExports=1.831479ms, BeginCacheForCookedPlatformData=0.718754ms, SerializeImports=2.292994ms, GatherLocalizableTextData=0.005957ms, MarkNames=0.054628ms, SerializeSummary=0.011589ms, SerializeNames=0.268165ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.579704ms, SortExportsNonSeekfree=1.256414ms, SortExportsSeekfreeConstructor=0.014897ms, SortExportsSeekfreeInner=28.144281ms, SortExportsSeekfree=0.009932ms, BuildDependencyMap=0.092700ms, SerializeImportMap=0.048004ms, SerializeExportMap=0.024170ms, SerializeDependencyMap=0.007946ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=8.972995ms, SerializeBulkData=11.793386ms, AsyncWrite=9.183225ms, UnaccountedTime=1.793407ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_325, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__96C307B0AE07838F12FB69110D8819F1DE4DDA98, StartTime=2015.11.01-14.24.34, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_141, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__96C307B0AE07838F12FB69110D8819F1DE4DDA98, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.156928ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_221, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/T_Sky_Blue.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.004966ms, ResetLoadersForSaveUnMarkAllObjects=0.116866ms, TagPackageExports=0.120841ms, BeginCacheForCookedPlatformData=0.037409ms, SerializeImports=0.060920ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.010595ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.267837ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.007618ms, SerializeImportMap=0.019863ms, SerializeExportMap=0.004303ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021189ms, SerializeExports=0.053633ms, SerializeBulkData=1.227610ms, AsyncWrite=1.308061ms, UnaccountedTime=0.357222ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_123, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__8C11E31833198E6582F84D52D5F1ACE70473B75A, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=12.151931ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_115, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__6C42748001665E34E035A67D1A97970665B2A2DF, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=2.927654ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_124, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__77CABBFAE8EC0B2957FAC9B994429DCD32275870, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.845555ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_116, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__66D7D14BA454FBF72711D62BA47235B802137FEB, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.575732ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_125, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__97F0985DFE2D299F60A1729988F9B14FC86C29DD, StartTime=2015.11.01-14.24.34, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.363849ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_326, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_017E72834BC6A481B9D2E7B57B15158__033B40A7CD6EDB2A8C5BEC6C104D9FF39FAE99B1, StartTime=2015.11.01-14.24.34, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
